P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 P33 P34 P35 P36 P37 P38 P39 P40 P41 P42 P43 P44 P45 P46 P47 P48 P49 P50 P51 P52 P53 P54 P55 P56 P57 P58 P59 P60 P61 P62 P63 P64 P65 P66 P67 P68 P69 P70 P71 P72 P73 P74 P75 P76 P77 P78 P79 P80 P81 P82 P83 P84 P85 P86 P87 P88 P89 P90 P91 P92 P93 P94 P95 P96 P97 P98 P99 P100 P101 P102 P103 P104 P105 P106 P107 P108 P109 P110 P111 P112 P113 P114 P115 P116 P117 P118 M1 M2 M3 M4 M5 M6 M7 M8 M9 M10 M11 M12 M13 M14 M15 M16 M17 M18 M19 M20 M21 M22 M23 M24 M25 M26 M27 M28 M29 M30 M31 M32 M33 M34 M35 M36 M37 M38 M39 M40 M41 M42 M43 M44 M45 M46 M47 M48 M49 M50 M51 M52 M53 M54 M55 M56 M57 M58 M59 M60 M61 M62 M63 M64 M65 M66 M67 M68 M69 M70 M71 M72 M73 M74 M75 M76 M77 M78 M79 M80 M81 M82 M83 M84 M85 M86 M87 M88 M89 M90 M91 M92 M93 M94 M95 M96 M97 M98 M99 M100 M101 M102
74 5 4.3 4.7 4.2 4 3.6 3.7 3.4 3.9 4.3 5 5 4.22 4.7 5.4 6.7 8.6 10 9.4 8.8 9 7.9 6.6 4.6 4 7.2 22.7 20.9 17 10.8 4.3 0.2 0.2 0.2 0.8 5.1 11.5 20 9.44 44 31 36.3 40.7 53.4 72.5 84.6 70.2 66.4 53.1 57.3 53 55.21 44.2 59.8 59.2 61.7 48.7 59.5 51.6 47.5 49.9 67.8 51.7 52.3 54.49 -3.8 -2.6 2.2 7.8 12.8 16 17.8 17.1 13.4 9 3 -1.3 7.64 17.8 13.4 14.9 12.3 12 13.1 13.9 12.9 14.3 14.6 18.2 18.1 14.63 87.3 85 80 76.1 73.3 75.9 77.6 77.3 81.2 84.5 87.1 88.2 81.15 15.4 22.4 29.6 37.4 46.6 44.4 42.1 45.7 36 29.8 16.3 13.3 31.58 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72 5 4.3 4.7 4.2 4 3.6 3.7 3.4 3.9 4.3 5 5 4.22 4.7 5.4 6.7 8.6 10 9.4 8.8 9 7.9 6.6 4.6 4 7.2 22.7 20.9 17 10.8 4.3 0.2 0.2 0.2 0.8 5.1 11.5 20 9.44 44 31 36.3 40.7 53.4 72.5 84.6 70.2 66.4 53.1 57.3 53 55.21 44.2 59.8 59.2 61.7 48.7 59.5 51.6 47.5 49.9 67.8 51.7 52.3 54.49 -3.8 -2.6 2.2 7.8 12.8 16 17.8 17.1 13.4 9 3 -1.3 7.64 17.8 13.4 14.9 12.3 12 13.1 13.9 12.9 14.3 14.6 18.2 18.1 14.63 87.3 85 80 76.1 73.3 75.9 77.6 77.3 81.2 84.5 87.1 88.2 81.15 15.4 22.4 29.6 37.4 46.6 44.4 42.1 45.7 36 29.8 16.3 13.3 31.58 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 0 0 0 1 0 1 0 0 1 0 1 1 0 1 1 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72 5 4.3 4.7 4.2 4 3.6 3.7 3.4 3.9 4.3 5 5 4.22 4.7 5.4 6.7 8.6 10 9.4 8.8 9 7.9 6.6 4.6 4 7.2 22.7 20.9 17 10.8 4.3 0.2 0.2 0.2 0.8 5.1 11.5 20 9.44 44 31 36.3 40.7 53.4 72.5 84.6 70.2 66.4 53.1 57.3 53 55.21 44.2 59.8 59.2 61.7 48.7 59.5 51.6 47.5 49.9 67.8 51.7 52.3 54.49 -3.8 -2.6 2.2 7.8 12.8 16 17.8 17.1 13.4 9 3 -1.3 7.64 17.8 13.4 14.9 12.3 12 13.1 13.9 12.9 14.3 14.6 18.2 18.1 14.63 87.3 85 80 76.1 73.3 75.9 77.6 77.3 81.2 84.5 87.1 88.2 81.15 15.4 22.4 29.6 37.4 46.6 44.4 42.1 45.7 36 29.8 16.3 13.3 31.58 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72 5 4.3 4.7 4.2 4 3.6 3.7 3.4 3.9 4.3 5 5 4.22 4.7 5.4 6.7 8.6 10 9.4 8.8 9 7.9 6.6 4.6 4 7.2 22.7 20.9 17 10.8 4.3 0.2 0.2 0.2 0.8 5.1 11.5 20 9.44 44 31 36.3 40.7 53.4 72.5 84.6 70.2 66.4 53.1 57.3 53 55.21 44.2 59.8 59.2 61.7 48.7 59.5 51.6 47.5 49.9 67.8 51.7 52.3 54.49 -3.8 -2.6 2.2 7.8 12.8 16 17.8 17.1 13.4 9 3 -1.3 7.64 17.8 13.4 14.9 12.3 12 13.1 13.9 12.9 14.3 14.6 18.2 18.1 14.63 87.3 85 80 76.1 73.3 75.9 77.6 77.3 81.2 84.5 87.1 88.2 81.15 15.4 22.4 29.6 37.4 46.6 44.4 42.1 45.7 36 29.8 16.3 13.3 31.58 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NaN 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65 5 4.3 4.7 4.2 4 3.6 3.7 3.4 3.9 4.3 5 5 4.22 4.7 5.4 6.7 8.6 10 9.4 8.8 9 7.9 6.6 4.6 4 7.2 22.7 20.9 17 10.8 4.3 0.2 0.2 0.2 0.8 5.1 11.5 20 9.44 44 31 36.3 40.7 53.4 72.5 84.6 70.2 66.4 53.1 57.3 53 55.21 44.2 59.8 59.2 61.7 48.7 59.5 51.6 47.5 49.9 67.8 51.7 52.3 54.49 -3.8 -2.6 2.2 7.8 12.8 16 17.8 17.1 13.4 9 3 -1.3 7.64 17.8 13.4 14.9 12.3 12 13.1 13.9 12.9 14.3 14.6 18.2 18.1 14.63 87.3 85 80 76.1 73.3 75.9 77.6 77.3 81.2 84.5 87.1 88.2 81.15 15.4 22.4 29.6 37.4 46.6 44.4 42.1 45.7 36 29.8 16.3 13.3 31.58 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65 5 4.3 4.7 4.2 4 3.6 3.7 3.4 3.9 4.3 5 5 4.22 4.7 5.4 6.7 8.6 10 9.4 8.8 9 7.9 6.6 4.6 4 7.2 22.7 20.9 17 10.8 4.3 0.2 0.2 0.2 0.8 5.1 11.5 20 9.44 44 31 36.3 40.7 53.4 72.5 84.6 70.2 66.4 53.1 57.3 53 55.21 44.2 59.8 59.2 61.7 48.7 59.5 51.6 47.5 49.9 67.8 51.7 52.3 54.49 -3.8 -2.6 2.2 7.8 12.8 16 17.8 17.1 13.4 9 3 -1.3 7.64 17.8 13.4 14.9 12.3 12 13.1 13.9 12.9 14.3 14.6 18.2 18.1 14.63 87.3 85 80 76.1 73.3 75.9 77.6 77.3 81.2 84.5 87.1 88.2 81.15 15.4 22.4 29.6 37.4 46.6 44.4 42.1 45.7 36 29.8 16.3 13.3 31.58 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65 5 4.3 4.7 4.2 4 3.6 3.7 3.4 3.9 4.3 5 5 4.22 4.7 5.4 6.7 8.6 10 9.4 8.8 9 7.9 6.6 4.6 4 7.2 22.7 20.9 17 10.8 4.3 0.2 0.2 0.2 0.8 5.1 11.5 20 9.44 44 31 36.3 40.7 53.4 72.5 84.6 70.2 66.4 53.1 57.3 53 55.21 44.2 59.8 59.2 61.7 48.7 59.5 51.6 47.5 49.9 67.8 51.7 52.3 54.49 -3.8 -2.6 2.2 7.8 12.8 16 17.8 17.1 13.4 9 3 -1.3 7.64 17.8 13.4 14.9 12.3 12 13.1 13.9 12.9 14.3 14.6 18.2 18.1 14.63 87.3 85 80 76.1 73.3 75.9 77.6 77.3 81.2 84.5 87.1 88.2 81.15 15.4 22.4 29.6 37.4 46.6 44.4 42.1 45.7 36 29.8 16.3 13.3 31.58 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65 5 4.3 4.7 4.2 4 3.6 3.7 3.4 3.9 4.3 5 5 4.22 4.7 5.4 6.7 8.6 10 9.4 8.8 9 7.9 6.6 4.6 4 7.2 22.7 20.9 17 10.8 4.3 0.2 0.2 0.2 0.8 5.1 11.5 20 9.44 44 31 36.3 40.7 53.4 72.5 84.6 70.2 66.4 53.1 57.3 53 55.21 44.2 59.8 59.2 61.7 48.7 59.5 51.6 47.5 49.9 67.8 51.7 52.3 54.49 -3.8 -2.6 2.2 7.8 12.8 16 17.8 17.1 13.4 9 3 -1.3 7.64 17.8 13.4 14.9 12.3 12 13.1 13.9 12.9 14.3 14.6 18.2 18.1 14.63 87.3 85 80 76.1 73.3 75.9 77.6 77.3 81.2 84.5 87.1 88.2 81.15 15.4 22.4 29.6 37.4 46.6 44.4 42.1 45.7 36 29.8 16.3 13.3 31.58 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87 4 3.5 3.7 3.4 3 2.9 2.7 2.6 2.8 3.1 3.7 4 3.22 5.4 6 7.6 10 11.1 11 10.9 11 9.6 7.8 5.1 5 8.34 23.8 21.6 16.8 9 3.3 0 0 0 1.5 6.2 12.3 21 9.59 28.3 23.5 27 31 50.8 69.4 78.2 63.1 47.5 35.8 39.5 37.4 44.29 47.3 57.5 46.6 54.7 54 55.4 56.2 55.7 64.6 73.2 48.8 53.7 55.64 -4 -2.7 2.8 8.9 13.5 16.8 18.5 18.1 13.9 9.1 3 -1.7 8.03 16.7 14 14.1 12.4 11.8 13.1 13.7 12.6 13.4 14.1 16.2 17.9 14.17 91.9 88 79.3 71.9 70.7 71.7 72.6 73.7 79.1 83.9 89.5 92.8 80.44 16.3 22.6 30.5 36.9 45.1 44.3 43.7 46.3 37.7 30.4 16.3 12.8 31.91 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87 4 3.5 3.7 3.4 3 2.9 2.7 2.6 2.8 3.1 3.7 4 3.22 5.4 6 7.6 10 11.1 11 10.9 11 9.6 7.8 5.1 5 8.34 23.8 21.6 16.8 9 3.3 0 0 0 1.5 6.2 12.3 21 9.59 28.3 23.5 27 31 50.8 69.4 78.2 63.1 47.5 35.8 39.5 37.4 44.29 47.3 57.5 46.6 54.7 54 55.4 56.2 55.7 64.6 73.2 48.8 53.7 55.64 -4 -2.7 2.8 8.9 13.5 16.8 18.5 18.1 13.9 9.1 3 -1.7 8.03 16.7 14 14.1 12.4 11.8 13.1 13.7 12.6 13.4 14.1 16.2 17.9 14.17 91.9 88 79.3 71.9 70.7 71.7 72.6 73.7 79.1 83.9 89.5 92.8 80.44 16.3 22.6 30.5 36.9 45.1 44.3 43.7 46.3 37.7 30.4 16.3 12.8 31.91 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1 1 0 1 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87 4 3.5 3.7 3.4 3 2.9 2.7 2.6 2.8 3.1 3.7 4 3.22 5.4 6 7.6 10 11.1 11 10.9 11 9.6 7.8 5.1 5 8.34 23.8 21.6 16.8 9 3.3 0 0 0 1.5 6.2 12.3 21 9.59 28.3 23.5 27 31 50.8 69.4 78.2 63.1 47.5 35.8 39.5 37.4 44.29 47.3 57.5 46.6 54.7 54 55.4 56.2 55.7 64.6 73.2 48.8 53.7 55.64 -4 -2.7 2.8 8.9 13.5 16.8 18.5 18.1 13.9 9.1 3 -1.7 8.03 16.7 14 14.1 12.4 11.8 13.1 13.7 12.6 13.4 14.1 16.2 17.9 14.17 91.9 88 79.3 71.9 70.7 71.7 72.6 73.7 79.1 83.9 89.5 92.8 80.44 16.3 22.6 30.5 36.9 45.1 44.3 43.7 46.3 37.7 30.4 16.3 12.8 31.91 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
98 4 3.7 3.8 3.6 3 3 2.9 2.8 3.1 3.4 4 4 3.43 5.1 5.7 7.2 9.5 10.8 10.6 10.3 10 9.1 7.3 4.7 4 7.93 23.4 21.2 16.6 9.2 3.4 0 0 0 0.9 5.7 11.7 20 9.35 29.8 23.7 25.4 31.8 50.5 71.9 79 63.9 48.4 41 43 38.6 45.58 48.4 59.9 48.2 54.4 52.5 62.1 59.8 52.2 60.5 71.1 48.6 53.9 55.97 -3.5 -2.3 2.1 7.5 12.8 16.1 17.6 17.2 13.3 8.7 3 -1.2 7.62 17.2 14.1 14.3 12.2 11.3 12.5 13.6 12.8 14.1 14.6 16.7 18.3 14.31 91.7 88 80.1 73.5 72.2 73.2 74.1 75.1 79.7 84.5 89.5 92.3 81.18 15.4 21.9 30.6 37.5 46 45.2 43.7 46.5 37.6 29.7 15.8 12.4 31.86 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 0 1 1 1 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
98 4 3.7 3.8 3.6 3 3 2.9 2.8 3.1 3.4 4 4 3.43 5.1 5.7 7.2 9.5 10.8 10.6 10.3 10 9.1 7.3 4.7 4 7.93 23.4 21.2 16.6 9.2 3.4 0 0 0 0.9 5.7 11.7 20 9.35 29.8 23.7 25.4 31.8 50.5 71.9 79 63.9 48.4 41 43 38.6 45.58 48.4 59.9 48.2 54.4 52.5 62.1 59.8 52.2 60.5 71.1 48.6 53.9 55.97 -3.5 -2.3 2.1 7.5 12.8 16.1 17.6 17.2 13.3 8.7 3 -1.2 7.62 17.2 14.1 14.3 12.2 11.3 12.5 13.6 12.8 14.1 14.6 16.7 18.3 14.31 91.7 88 80.1 73.5 72.2 73.2 74.1 75.1 79.7 84.5 89.5 92.3 81.18 15.4 21.9 30.6 37.5 46 45.2 43.7 46.5 37.6 29.7 15.8 12.4 31.86 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
98 4 3.7 3.8 3.6 3 3 2.9 2.8 3.1 3.4 4 4 3.43 5.1 5.7 7.2 9.5 10.8 10.6 10.3 10 9.1 7.3 4.7 4 7.93 23.4 21.2 16.6 9.2 3.4 0 0 0 0.9 5.7 11.7 20 9.35 29.8 23.7 25.4 31.8 50.5 71.9 79 63.9 48.4 41 43 38.6 45.58 48.4 59.9 48.2 54.4 52.5 62.1 59.8 52.2 60.5 71.1 48.6 53.9 55.97 -3.5 -2.3 2.1 7.5 12.8 16.1 17.6 17.2 13.3 8.7 3 -1.2 7.62 17.2 14.1 14.3 12.2 11.3 12.5 13.6 12.8 14.1 14.6 16.7 18.3 14.31 91.7 88 80.1 73.5 72.2 73.2 74.1 75.1 79.7 84.5 89.5 92.3 81.18 15.4 21.9 30.6 37.5 46 45.2 43.7 46.5 37.6 29.7 15.8 12.4 31.86 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
98 4 3.7 3.8 3.6 3 3 2.9 2.8 3.1 3.4 4 4 3.43 5.1 5.7 7.2 9.5 10.8 10.6 10.3 10 9.1 7.3 4.7 4 7.93 23.4 21.2 16.6 9.2 3.4 0 0 0 0.9 5.7 11.7 20 9.35 29.8 23.7 25.4 31.8 50.5 71.9 79 63.9 48.4 41 43 38.6 45.58 48.4 59.9 48.2 54.4 52.5 62.1 59.8 52.2 60.5 71.1 48.6 53.9 55.97 -3.5 -2.3 2.1 7.5 12.8 16.1 17.6 17.2 13.3 8.7 3 -1.2 7.62 17.2 14.1 14.3 12.2 11.3 12.5 13.6 12.8 14.1 14.6 16.7 18.3 14.31 91.7 88 80.1 73.5 72.2 73.2 74.1 75.1 79.7 84.5 89.5 92.3 81.18 15.4 21.9 30.6 37.5 46 45.2 43.7 46.5 37.6 29.7 15.8 12.4 31.86 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
668 5 5.2 5 4.7 4 4 4 4 3.8 4.1 4.5 5 4.48 7.4 7.8 9.3 9.4 9.9 10.7 11.5 12 10.8 9.1 7.8 7 9.38 11.4 8.7 8 5.5 2.7 0.7 0.3 0.3 0.6 2.2 6 10 4.7 219.8 210.6 144.6 125.7 110.1 67.8 30.6 28.5 84 164.5 178.4 218.2 131.9 58.9 66.8 61.5 64.1 62.3 78.9 119.2 94.7 72.1 72.1 58.5 74.8 73.66 6.1 7 8.5 9.9 12.6 16.2 18.7 18.6 17.1 13.3 9 6.7 11.98 18.4 17.3 15.8 15.8 14.8 10.8 7.5 6.8 10.2 15 16.3 17.2 13.83 82.2 79 73.4 72.7 72 69.4 66 66.3 70.2 77.6 81.2 82.2 74.34 36.4 37.1 45.7 47.1 51.2 57.9 66.1 68.7 58.2 47.3 40.7 35.7 49.34 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
957 5 5.1 4.9 4.5 4 3.9 3.9 4 3.7 4 4.4 5 4.37 7.1 7.6 9.1 9.3 10 11 12.1 12 11.1 8.9 7.6 7 9.41 15.5 12.1 11.5 8.2 4.1 1.2 0.5 0.5 1.1 3.8 9 14 6.79 197.6 191 126.2 115.7 99.7 66.4 28 24.3 69.4 148.5 176.3 198.2 120.11 58.1 64.8 62.3 61.8 62 79.8 123.3 102.7 71.7 70.1 59.6 74.3 74.21 4.2 5.1 6.7 8.2 11.4 15.4 18.4 18.3 16.3 11.8 7 4.9 10.67 17.2 16.4 14.8 15.3 14.4 10.9 7.5 6.5 9.8 14.1 15.3 15.9 13.18 82.1 79 73.4 72.3 70.3 66.2 59.7 59.4 65.2 75.8 80.5 81.8 72.18 37.4 39.1 47.2 47.6 53.3 60.5 71.4 73.7 60.4 48.8 41.7 36.8 51.49 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
957 5 5.1 4.9 4.5 4 3.9 3.9 4 3.7 4 4.4 5 4.37 7.1 7.6 9.1 9.3 10 11 12.1 12 11.1 8.9 7.6 7 9.41 15.5 12.1 11.5 8.2 4.1 1.2 0.5 0.5 1.1 3.8 9 14 6.79 197.6 191 126.2 115.7 99.7 66.4 28 24.3 69.4 148.5 176.3 198.2 120.11 58.1 64.8 62.3 61.8 62 79.8 123.3 102.7 71.7 70.1 59.6 74.3 74.21 4.2 5.1 6.7 8.2 11.4 15.4 18.4 18.3 16.3 11.8 7 4.9 10.67 17.2 16.4 14.8 15.3 14.4 10.9 7.5 6.5 9.8 14.1 15.3 15.9 13.18 82.1 79 73.4 72.3 70.3 66.2 59.7 59.4 65.2 75.8 80.5 81.8 72.18 37.4 39.1 47.2 47.6 53.3 60.5 71.4 73.7 60.4 48.8 41.7 36.8 51.49 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 0 0 0 1 1 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
957 5 5.1 4.9 4.5 4 3.9 3.9 4 3.7 4 4.4 5 4.37 7.1 7.6 9.1 9.3 10 11 12.1 12 11.1 8.9 7.6 7 9.41 15.5 12.1 11.5 8.2 4.1 1.2 0.5 0.5 1.1 3.8 9 14 6.79 197.6 191 126.2 115.7 99.7 66.4 28 24.3 69.4 148.5 176.3 198.2 120.11 58.1 64.8 62.3 61.8 62 79.8 123.3 102.7 71.7 70.1 59.6 74.3 74.21 4.2 5.1 6.7 8.2 11.4 15.4 18.4 18.3 16.3 11.8 7 4.9 10.67 17.2 16.4 14.8 15.3 14.4 10.9 7.5 6.5 9.8 14.1 15.3 15.9 13.18 82.1 79 73.4 72.3 70.3 66.2 59.7 59.4 65.2 75.8 80.5 81.8 72.18 37.4 39.1 47.2 47.6 53.3 60.5 71.4 73.7 60.4 48.8 41.7 36.8 51.49 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NaN 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1022 5 5.1 4.9 4.5 4 3.9 3.9 4 3.7 4 4.4 5 4.37 7.1 7.6 9.1 9.3 10 11 12.1 12 11.1 8.9 7.6 7 9.41 15.5 12.1 11.5 8.2 4.1 1.2 0.5 0.5 1.1 3.8 9 14 6.79 197.6 191 126.2 115.7 99.7 66.4 28 24.3 69.4 148.5 176.3 198.2 120.11 58.1 64.8 62.3 61.8 62 79.8 123.3 102.7 71.7 70.1 59.6 74.3 74.21 4.2 5.1 6.7 8.2 11.4 15.4 18.4 18.3 16.3 11.8 7 4.9 10.67 17.2 16.4 14.8 15.3 14.4 10.9 7.5 6.5 9.8 14.1 15.3 15.9 13.18 82.1 79 73.4 72.3 70.3 66.2 59.7 59.4 65.2 75.8 80.5 81.8 72.18 37.4 39.1 47.2 47.6 53.3 60.5 71.4 73.7 60.4 48.8 41.7 36.8 51.49 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
